pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick,high_impact_count,medium_impact_count,low_impact_count,max_z_score,sum_signal,dominant_direction,max_surprise_z,sum_signal_surprise,label
0,2021-02-04,1.20351,1.2043,1.1956,1.1962,3,2,5,0,0,8,79,0.0656413324359453,-0.6572442273018158,-0.6073900507681822,-0.0080437847251015,-0.0130444468279965,-0.0162424441794483,0.3254381450104316,0.2975003358119739,0.3664912347794236,39.77996242435466,0.0061989797544419,-0.0158100000000001,-0.0197500000000001,-0.0154530000000001,0.0086999999999999,0.0073100000000001,0.0007899999999998,0.0005999999999999,0.0,1.0,8.0,4.088119733613495,2.2850363259662845,0.310069573378055,4.088119733613495,2.707971032671725,6.0
0,2021-02-05,1.19618,1.205,1.1951,1.2043,4,2,5,0,0,88,11,0.7373472219900057,-0.0902874149375486,0.6788276011971363,8.304268393954928e-05,-0.0076795042929417,-0.010451759215132,0.5199406972616827,0.3939120463765374,0.3919071746457662,48.66244461089558,0.0064633383434104,-0.0093199999999999,-0.01272,-0.0065830000000002,0.0099,0.0081199999999999,0.0007000000000001,0.0010799999999999,3.0,0.0,5.0,1.5347453827494966,-6.898038210082557,-0.2949136562468395,1.3431652786946138,-6.008069601697311,3.0
0,2021-02-08,1.20375,1.2066,1.2018,1.20458,0,2,6,0,0,28,20,0.236760124610575,-0.1619937694704148,0.0689511941848296,0.0009140160202079,-0.0010946181275396,-0.0076368579313754,0.4632043117070424,0.3936306811211271,0.3766526571736111,48.9427994250033,0.0063445284617382,-0.0013199999999999,-0.0092700000000001,-0.0057845,0.0047999999999999,0.0008299999999998,0.0020199999999999,0.0019500000000001,0.0,0.0,2.0,0.2639604751902965,-0.1548438786200489,-0.0774219393100244,0.2639604751902965,-0.1548438786200489,6.0
0,2021-02-09,1.20478,1.2122,1.2043,1.2117,1,2,6,0,0,74,5,0.6158800776905312,-0.0398412988263447,0.5743787247464298,0.0129576993813744,0.0062282012954659,-0.0034788186819965,0.5210685876628588,0.437854452947177,0.3860785752126731,55.58496221219304,0.006455633571614,0.0075,-0.0042299999999999,0.0017765,0.0079,0.00692,0.0004999999999999,0.00048,0.0,0.0,4.0,0.4500925844003602,-0.0682370946072356,-0.0170592736518089,0.4500925844003602,-0.0682370946072356,3.0
0,2021-02-10,1.21168,1.21441,1.2107,1.21176,2,2,6,0,0,27,10,0.2253070117522695,-0.0808794401162007,0.0066024032747803,0.0061944698164908,0.0068800478612023,0.0008341936816023,0.5148697567443633,0.414118966766537,0.3762396835940744,55.63733745625869,0.0062595168879273,0.0082799999999998,0.0010099999999999,0.0020310000000001,0.0037099999999998,7.999999999985796e-05,0.00265,0.0009799999999999,2.0,2.0,4.0,3.8463231610034,-3.654463034424872,0.025836770552529,3.8463231610034,-3.603984676598161,3.0
0,2021-02-11,1.21171,1.21495,1.2111,1.21295,3,2,6,0,0,32,6,0.26739071229914,-0.050342078550148,0.1023347170527525,0.0069484799681216,0.0140026751379367,0.0007755711586536,0.3147942625044331,0.4140403631247253,0.3770596027373824,56.727248195820806,0.0060874085387896,0.01675,0.0009399999999999,0.0033309999999999,0.0038499999999999,0.0012399999999999,0.002,0.0006099999999999,0.0,1.0,5.0,1.2554892972548912,-0.5466472331500977,-0.0491741814436594,1.2554892972548912,-0.259285248478551,3.0
0,2021-02-12,1.21279,1.2135,1.208,1.21177,4,2,6,0,0,7,48,0.0585426990657894,-0.3949570824297753,-0.0841035958409964,5.777007510121557e-05,0.0062027733953333,-0.0015243651225259,0.2564011067027201,0.4129691404916429,0.346147598225286,55.277015655568384,0.0060454507860189,0.00747,-0.0018499999999999,0.0019369999999998,0.0055,0.00102,0.0007099999999999,0.00377,0.0,0.0,2.0,0.6105566774766842,0.1866632854675359,0.0933316427337679,0.6105566774766842,0.1866632854675359,3.0
0,2021-02-15,1.21239,1.21452,1.2115,1.21268,0,2,7,0,0,21,9,0.1756860416202678,-0.0734087216159863,0.0239196958074465,0.0007592262494222,0.0067243354530208,0.0056223567459987,0.2600066287518171,0.3615915723024185,0.3455551880834245,56.20683029026059,0.0058293471584462,0.0080999999999999,0.00678,0.0025855000000001,0.00302,0.0002899999999999,0.00184,0.00089,0.0,0.0,2.0,0.5757742975191795,-0.5947954700237114,-0.2973977350118557,0.5618682092942703,-0.7258079014597789,2.0
0,2021-02-16,1.21274,1.21695,1.2093,1.21061,1,2,7,0,0,42,34,0.3471477810577739,-0.2836551940234418,-0.1756353381598665,-0.0019291809225442,-0.0008995625980028,0.0053230360405247,0.1069924183854631,0.3638410014535663,0.3336746833165557,53.48291076247718,0.0059593937899857,-0.00109,0.00641,0.0006249999999998,0.0076499999999999,0.0021299999999999,0.00421,0.0013099999999999,0.0,0.0,6.0,0.9894188233999144,0.7315324291729864,0.121922071528831,0.9894188233999144,0.7315324291729864,0.0
0,2021-02-17,1.21058,1.2109,1.2021,1.20372,2,2,7,0,0,3,85,0.0264336103355497,-0.700490673891857,-0.5666705215681812,-0.0066431748599157,-0.0066349772232126,0.0001994216771361,0.260786213330926,0.4129130350177685,0.3544338283730355,45.56718191473347,0.0061622942335582,-0.00804,0.0002399999999997,-0.005929,0.0088000000000001,0.00686,0.00032,0.0016199999999999,2.0,0.0,8.0,5.048240119273126,17.71743482850613,1.171426541886076,5.048240119273126,17.77848435977451,5.0
0,2021-02-18,1.2036,1.20946,1.2034,1.20891,3,2,7,0,0,59,2,0.486872715187768,-0.0166168162180108,0.4411764705882291,-0.0031088168354389,-0.0033307226184097,0.0106253134927269,0.3633648436213326,0.3720499320973017,0.3542092018577208,51.401997233349576,0.0061549875025897,-0.00404,0.0127099999999999,-0.0003869999999999,0.0060599999999999,0.0053099999999999,0.00055,0.0001999999999999,0.0,2.0,7.0,2.217375433586376,2.2785205931830594,0.2640496697415554,2.217375433586376,2.185223367939012,4.0
0,2021-02-19,1.20888,1.21445,1.208,1.21167,4,2,7,0,0,56,9,0.4607570643901855,-0.0727946529018589,0.2307921381774924,0.000875591643882,-8.252391130325609e-05,0.0061197376069086,0.3873003276632746,0.3186839056804915,0.3579722791990996,54.21283912835221,0.0061760598238333,-9.9999999999989e-05,0.00737,0.0026405,0.00645,0.00279,0.00278,0.0008799999999999,3.0,4.0,5.0,2.005695994399109,6.815991812596222,0.32913280005043,2.2890445446005145,7.188774073875546,5.0
0,2021-02-22,1.21148,1.21695,1.2089,1.21551,0,2,8,0,0,55,26,0.4515138508270946,-0.2129626572456668,0.3326509723643973,0.009794636626458,0.0023336741762047,0.0090737020372246,0.4173607291654093,0.3300156023295504,0.3621939208104327,57.86436487226413,0.0063099126935595,0.0028300000000001,0.0109300000000001,0.0063975,0.0080499999999998,0.0040300000000002,0.0014399999999998,0.0025799999999998,0.0,1.0,2.0,1.2085295233759987,2.891216185021809,0.560895553881937,1.2085295233759987,2.844638637353978,3.0
0,2021-02-23,1.21526,1.21801,1.2133,1.21486,1,2,8,0,0,28,20,0.2262890245708762,-0.1612823593305105,-0.0329147672103052,0.0049217890496398,0.0035106268740552,0.0026079062474211,0.4024756716184562,0.2832410991231988,0.3599698125321062,57.03520086300748,0.0061956332154481,0.00425,0.00316,0.0058009999999999,0.0047099999999999,0.0003999999999999,0.00275,0.00156,0.0,1.0,5.0,0.4427995646625464,0.8586302755066353,0.0693051184740148,0.4427995646625464,0.8586302755066353,4.0
0,2021-02-24,1.21496,1.21747,1.2107,1.21664,2,2,8,0,0,25,43,0.2065911634950955,-0.3506288272864893,0.1382761572397366,0.0041017768864459,0.0107333931479081,0.0040272001056314,0.1819000308922742,0.2851992520012615,0.346274043033319,58.77723899703329,0.0062366594143447,0.01292,0.0048799999999999,0.0072864999999999,0.0067699999999999,0.0016799999999999,0.0008300000000001,0.0042599999999999,0.0,1.0,3.0,2.7120376298001783,3.994183417328162,0.9336003219282104,2.7120376298001783,3.994183417328162,3.0
0,2021-02-25,1.21641,1.22432,1.2154,1.2174,3,2,8,0,0,79,10,0.650274167427108,-0.0830312148042153,0.0813870323328521,0.0015549028802723,0.007022855299402,0.0036687414980007,0.1398139297823542,0.2847751696250387,0.3460342079323964,59.53170223321011,0.0064283265990343,0.0084900000000001,0.00445,0.0077769999999999,0.00892,0.00099,0.00692,0.0010099999999999,0.0,1.0,9.0,1.851224122806403,-2.6442664576199992,-0.263251446291699,1.851224122806403,-2.5790744030905777,0.0
0,2021-02-26,1.21718,1.21841,1.206,1.20704,4,2,8,0,0,12,112,0.1010532542434204,-0.918516571090551,-0.8330731691286448,-0.0064369556985991,-0.0038211724314377,-0.0039033810046461,0.4505043989188543,0.3970678108453823,0.3946249453345544,46.924207422766,0.0068555889848176,-0.0046300000000001,-0.0047300000000001,-0.0022539999999999,0.01241,0.01014,0.00123,0.0010399999999999,0.0,1.0,12.0,6.289214069043108,5.739637289234178,0.4915944430242516,6.289214069043108,5.701936090186999,2.0
0,2021-03-01,1.20718,1.21012,1.2026,1.20492,0,3,9,0,1,29,46,0.2435428022333177,-0.3793966102818162,-0.1872131745058673,-0.0096330878485006,-0.0087123923291458,-0.0063990500379325,0.3927244935015792,0.3991350518388222,0.3751271093383612,44.83188648935284,0.0069030469144735,-0.0105900000000001,-0.0077599999999999,-0.0043249999999999,0.0075200000000001,0.0022599999999999,0.0029400000000001,0.00232,1.0,1.0,9.0,2.125592125026009,8.396104713471237,0.5409621552806437,2.125592125026009,8.875697607782355,5.0
0,2021-03-02,1.20484,1.20945,1.199,1.209,1,3,9,0,0,46,58,0.3826234188771956,-0.4847116629593843,0.3452740612861595,-0.0068999507146376,-0.0048236010733746,-0.0013299080628772,0.4562207362292514,0.4156015803869908,0.3812791057187545,49.49892085039883,0.0071564007062968,-0.0058599999999999,-0.0016099999999998,-0.0004849999999998,0.0104499999999998,0.0041600000000001,0.0004499999999998,0.0058399999999998,0.0,0.0,7.0,0.9506339415133964,0.0822533481451641,0.011750478306452,0.9506339415133964,0.0822533481451641,2.0
0,2021-03-03,1.20893,1.21133,1.2041,1.20634,2,3,9,0,0,24,48,0.1985226605345187,-0.3995268543257353,-0.2142390378268462,-0.0005799310710498,-0.0084659389794844,0.0021765859169906,0.4388243179435146,0.3757112746033125,0.3844921818195364,46.72370784767261,0.0071616577987042,-0.0102999999999999,0.00262,-0.0032879999999999,0.00723,0.00259,0.0023999999999999,0.00224,0.0,3.0,8.0,2.624265312429932,11.799225692158831,0.9698869119991028,2.624265312429932,12.663190833731614,0.0
0,2021-03-04,1.20624,1.20666,1.196,1.19688,3,3,9,0,0,4,102,0.0348189415041854,-0.8489189547685392,-0.7759649820931187,-0.0066726421671148,-0.0168555938886151,-0.0099511129860783,0.4852073802312159,0.4220737229165023,0.4003997464889346,38.46424214631556,0.007411539384511,-0.02052,-0.0120299999999999,-0.0127820000000002,0.0106600000000001,0.00936,0.00042,0.0008799999999999,0.0,0.0,10.0,1.231197218555329,-0.3410657721542703,-0.034106577215427,1.2962446225852824,0.0697406019606031,0.0
0,2021-03-05,1.19679,1.19777,1.1892,1.19079,4,3,9,0,0,10,76,0.0818857109434387,-0.6341964755721543,-0.501341087408819,-0.0150620347394541,-0.0134626855779426,-0.0172324147663968,0.417728925711173,0.4234524779700991,0.382872738037351,34.26495424971917,0.0074942865713316,-0.0162499999999998,-0.02088,-0.0181964999999999,0.0085699999999999,0.006,0.0009799999999999,0.0015899999999999,3.0,0.0,4.0,0.7814796657973222,0.3940100693128183,-0.0526793764610784,0.7814796657973222,0.6903628812896662,0.0
0,2021-03-08,1.1917,1.19324,1.1842,1.1846,0,3,10,0,0,15,75,0.1292271544851973,-0.6293530250902125,-0.5957875304187198,-0.0180214533216173,-0.0168641901537031,-0.0254296550419165,0.4377745557712822,0.4036028487948393,0.4003413450870747,30.607308424973183,0.0076046946733794,-0.0203199999999998,-0.0309099999999999,-0.0233874999999998,0.0090400000000001,0.0070999999999998,0.00154,0.0004000000000001,0.0,0.0,3.0,4.712415684384892,4.7714734087879735,1.590491136262658,4.712415684384892,4.7714734087879735,5.0
0,2021-03-09,1.18462,1.19158,1.1834,1.18995,1,3,10,0,0,70,12,0.5875301784538567,-0.1029866117404736,0.44993331194814,-0.0057900541407659,-0.0157568238213399,-0.020504420262417,0.4797265786011394,0.4585998106394408,0.3904054734347394,36.878848777315454,0.0076457879109952,-0.01905,-0.0249099999999999,-0.01695,0.00818,0.00533,0.00163,0.0012199999999999,0.0,0.0,6.0,1.114410046233218,1.4459972941039143,0.240999549017319,1.114410046233218,1.4459972941039143,4.0
0,2021-03-10,1.18992,1.193,1.1867,1.19287,2,3,10,0,0,31,32,0.2588409304827191,-0.2706064273228453,0.2479158262740359,0.0017467395594521,-0.0111660062668897,-0.0195374145186743,0.5468294189984289,0.4690242354810509,0.3972410073145104,40.06282983463764,0.0075496602030669,-0.0134699999999998,-0.0237699999999998,-0.0130854999999998,0.0062999999999999,0.00295,0.0001299999999999,0.00322,3.0,2.0,1.0,1.4527500680903858,6.003604273154618,0.5542589985749581,2.886975087303707,10.891289395352192,5.0
0,2021-03-11,1.19287,1.199,1.1914,1.19839,3,3,10,0,0,61,15,0.5138866766705482,-0.1232322046828306,0.4627495032987642,0.0116410602735099,0.0012616135285075,-0.0156152456053885,0.5204659747443099,0.5081644279109144,0.4137174949356786,45.644684152675325,0.0075532559028479,0.0015100000000001,-0.0190099999999999,-0.0068374999999998,0.0076,0.0055199999999999,0.0006099999999999,0.00147,0.0,2.0,4.0,1.6729187284971636,2.953510813692424,0.249014835455421,2.7186816640415308,5.045036684781159,2.0
0,2021-03-12,1.19846,1.19885,1.1908,1.19516,4,3,10,0,0,4,77,0.0325417619277982,-0.6391535804282161,-0.2753533701583766,0.004378335224169,0.003669832632118,-0.0098422587486743,0.4722458173511341,0.4538046974149742,0.4164892310936433,43.11449112036068,0.007588737624073,0.0043699999999999,-0.0118799999999998,-0.0092369999999999,0.0080499999999998,0.0033,0.0003899999999998,0.0043599999999999,0.0,0.0,7.0,2.825280125974865,1.7979425134287368,0.2568489304898195,2.649549809164649,1.5866871119128505,2.0
0,2021-03-15,1.19489,1.19675,1.1916,1.1927,0,3,11,0,0,19,33,0.1556628643640814,-0.2753391525579773,-0.1832804693318978,-0.0001425134339869,0.0068377511396251,-0.0101417521495201,0.3496067923965147,0.4537266567419009,0.416601662054097,41.2395210890238,0.0074145420794964,0.0080999999999999,-0.0122199999999998,-0.0106979999999998,0.0051499999999999,0.0021899999999999,0.0018599999999999,0.0011000000000001,0.0,0.0,2.0,0.2277316722984222,-0.0213923964947662,-0.0106961982473831,0.2277316722984222,-0.0213923964947662,2.0
0,2021-03-16,1.19276,1.19519,1.1881,1.19008,1,3,11,0,0,24,47,0.2037291659680012,-0.3906904993460636,-0.2246889567054575,-0.0069343035238945,0.0001092482877431,-0.0156492969396195,0.3299038394197538,0.4259672756980311,0.4173345809294744,39.28024292376062,0.0073913605023895,0.0001299999999999,-0.01892,-0.0122915000000001,0.00709,0.00268,0.0024299999999999,0.00198,2.0,0.0,9.0,3.7025699729683352,-6.474778859882459,-0.4462376760299845,3.7025699729683352,-6.9369226274960205,6.0
0,2021-03-17,1.19011,1.19857,1.1884,1.198,2,3,11,0,0,85,17,0.7108586601238467,-0.1436841972590853,0.6629639277041578,0.0023762508785434,0.004300552449135,-0.0069134738133528,0.4400036118171754,0.4980156956609533,0.4326275627365778,47.41351339300061,0.0075898347522188,0.0051299999999998,-0.00834,-0.0040855000000001,0.01017,0.0078899999999999,0.0005699999999999,0.0017100000000001,0.0,2.0,5.0,2.1869322881997424,-3.747413822930716,-0.4762707616958733,2.1869322881997424,-3.747413822930716,0.0
0,2021-03-18,1.19796,1.19889,1.1904,1.19124,3,3,11,0,0,9,76,0.077631974356414,-0.6310728238004618,-0.5609536211559516,-0.0012241133562505,-0.0059663381703786,-0.0047122518548223,0.4600276156282198,0.4680474098706415,0.4342458155587876,42.2157564964223,0.0076541322699175,-0.0071499999999999,-0.0056399999999998,-0.0099619999999998,0.0084900000000001,0.0067199999999998,0.00093,0.0008400000000001,0.0,1.0,5.0,1.0074511185401476,1.0523274379811909,0.1781394390317462,1.0074511185401476,0.9168255575997842,3.0
0,2021-03-19,1.19118,1.19372,1.1872,1.1904,4,3,11,0,0,25,40,0.2132339360969783,-0.3341224667976186,-0.0654812874628522,0.0002688894864208,-0.0039827303457278,-0.0003275136673973,0.45137600624459,0.4410472738916174,0.4283997752144897,41.60540383813642,0.0075731228220662,-0.00476,-0.0003900000000001,-0.0097385,0.0065199999999998,0.00078,0.0025399999999999,0.0031999999999998,0.0,0.0,1.0,0.1169168989358926,-0.1169168989358926,-0.1169168989358926,0.1169168989358926,-0.1169168989358926,5.0
0,2021-03-22,1.18798,1.1947,1.1873,1.19325,0,3,12,0,0,67,7,0.5656660886546961,-0.0572400208757734,0.4436101617872258,-0.0039649415692821,0.0004611385931079,0.0073020428836736,0.4981721773226501,0.4084577003826776,0.4347839811135812,44.53543431804638,0.0075607569062043,0.0005499999999998,0.0086499999999998,-0.0057755000000001,0.0074,0.0052699999999998,0.0014500000000001,0.00068,0.0,0.0,2.0,1.433104320573356,-1.5491898089920375,-0.7745949044960188,1.433104320573356,-1.59741878898544,0.0
0,2021-03-23,1.19344,1.19409,1.184,1.1849,1,3,12,0,0,7,94,0.0544644054162789,-0.7909907494302281,-0.7155784957769131,-0.0053221852859205,-0.0043526485614412,-0.0042438757931005,0.6033726374702877,0.4592851645795289,0.4570445923276921,38.448420581369575,0.0077414171271897,-0.0051799999999999,-0.0050499999999999,-0.0126275,0.0100900000000001,0.0085399999999999,0.00065,0.0009000000000001,0.0,0.0,3.0,2.03175432791488,-2.011586709472838,-0.6705289031576127,2.03175432791488,-2.0255656452445905,2.0
0,2021-03-24,1.18486,1.1852,1.1808,1.18117,2,3,12,0,0,3,41,0.0286953732930478,-0.3426565163816782,-0.3114291983863048,-0.0077536962365589,-0.0140484140233722,-0.0098082775155716,0.4560834797232455,0.4569762192664776,0.4549835909042908,36.07634685437076,0.0075027444752476,-0.0168299999999999,-0.0117,-0.0145840000000001,0.0043999999999999,0.0036899999999999,0.00034,0.0003699999999999,3.0,5.0,5.0,2.817738298978108,31.36847210321153,0.9819603228246137,3.3197752314719584,33.15278371249505,1.0
0,2021-03-25,1.18123,1.18278,1.176,1.1768,3,3,12,0,0,15,52,0.1312191529168697,-0.4427588191969445,-0.3750328047882236,-0.0137858789021578,-0.012121822638595,-0.0180158379158704,0.4304326618452067,0.4225820280034276,0.4548719027569424,33.4709437536503,0.0074511198698728,-0.01444,-0.0215899999999999,-0.0169239999999999,0.00678,0.0044299999999999,0.0015499999999999,0.0008000000000001,0.0,1.0,7.0,1.7365265161664254,-2.1896811397261047,-0.267934291454412,1.7365265161664254,-1.716972288819048,4.0
0,2021-03-26,1.17676,1.18053,1.1766,1.17928,4,3,12,0,0,38,2,0.3203711886875872,-0.0135966552228099,0.2141473197593458,-0.0047430162882943,-0.0093413978494621,-0.0132869239265034,0.4694539226843109,0.4359421851786396,0.4331108799641052,36.28323947731802,0.007199611307739,-0.0111199999999997,-0.0158799999999998,-0.0130559999999999,0.0039299999999999,0.00252,0.0012499999999999,0.0001599999999999,0.0,1.0,7.0,2.160202637919529,2.7533794408621417,0.0741471003678265,2.160202637919529,2.695941730582041,2.0
0,2021-03-29,1.1789,1.17939,1.1759,1.17656,0,3,13,0,0,5,30,0.0415641699889625,-0.2544745101365776,-0.1984901179065237,-0.0039029098266972,-0.0139870102660799,-0.0135323216232078,0.3356098948426046,0.4362465931422279,0.4332267736359363,34.55780799615687,0.0069346390714719,-0.0166899999999998,-0.01614,-0.0143579999999998,0.0034899999999999,0.00234,0.0004899999999998,0.0006600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2021-03-30,1.17661,1.1774,1.171,1.17179,1,3,13,0,0,8,56,0.0671420436678311,-0.4767934999702444,-0.4096514563024133,-0.0042573079537728,-0.0110642248290994,-0.0153687147082548,0.2535903795811166,0.4453303199005001,0.4244024570380675,31.70993166057669,0.0068964505663668,-0.0131099999999999,-0.0182899999999999,-0.0172674999999999,0.0063999999999999,0.0048199999999998,0.00079,0.00079,0.0,1.0,6.0,3.574940165609111,6.887619682206465,0.473239930942479,3.574940165609111,6.887619682206465,3.0
0,2021-03-31,1.17162,1.17598,1.1702,1.17266,2,3,13,1,0,44,14,0.37213430975913,-0.1211997063894606,0.0887659821443753,-0.005613594735771,-0.0072047207429921,-0.021151919866444,0.2779611909822379,0.3604230291725651,0.4272482159666732,32.79772025919283,0.0068167040973406,-0.00851,-0.0253399999999999,-0.0147135,0.0057800000000001,0.0010399999999999,0.0033199999999999,0.0014200000000001,1.0,2.0,7.0,1.0473305105142634,3.249678665294093,0.1883899727761226,1.0473305105142634,3.249678665294093,5.0
0,2021-04-01,1.1726,1.178,1.1711,1.1774,3,4,13,0,1,54,15,0.4605150946614232,-0.1279208596281815,0.4093467508101582,0.0007139457401237,0.0005098572399726,-0.0116181457976562,0.3264765487707337,0.3792803191541113,0.4151331849014952,38.541680299305504,0.0068226538046734,0.0005999999999999,-0.01384,-0.0089994999999998,0.0068999999999999,0.0047999999999999,0.0005999999999999,0.0015,0.0,1.0,13.0,2.286862008352686,12.076512817092878,0.6992607720528708,2.286862008352686,12.359042220727494,3.0
0,2021-04-02,1.17737,1.17867,1.1747,1.1761,4,4,13,0,0,13,27,0.1104155872835284,-0.2267766292669212,-0.1078675352692954,0.0036781334539464,-0.0026965606132557,-0.0120127688172042,0.3101598150658639,0.3791881203002204,0.4028513026865308,37.59265008331408,0.0066188928186253,-0.0031800000000001,-0.0142999999999999,-0.009565,0.00397,0.0012700000000001,0.0013,0.0013999999999998,3.0,0.0,1.0,2.1076498280163563,-8.114634373479902,-1.0274945024593845,2.1076498280163563,-7.747510518432385,5.0
