pair,date,open,high,low,close,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,rolling_std,label,high_impact_count,medium_impact_count,low_impact_count,max_z_score,sum_signal,dominant_direction,max_surprise_z,sum_signal_surprise
EURUSD,2024-04-03,1.07722,1.0837,1.07637,1.08334,65,9,0.6015484302185292,-0.0789068156922464,0.5681290729841539,0.3432326677295383,3.0,2.0,3.0,5.0,1.3985856268174528,-2.4290529589002543,-0.08565383996658107,1.3985856268174528,-1.7689025225435715
EURUSD,2024-04-04,1.08331,1.08766,1.08314,1.08382,44,2,0.4015471102454584,-0.0156926456877535,0.0470779370632607,0.3239983925454622,3.0,1.0,0.0,11.0,0.8774959479002108,3.9761528676780844,0.21159936922864794,0.8774959479002108,4.360408611582469
EURUSD,2024-04-05,1.08381,1.0848,1.07912,1.0836,10,47,0.0913444238381308,-0.4327326745462637,-0.0193760899050611,0.323961443452995,4.0,3.0,0.0,4.0,0.5975684951167923,-1.2853730930166016,-0.019112549120361786,0.4918803996368334,-0.6624898064477789
EURUSD,2024-04-08,1.08371,1.0863,1.08206,1.0859,26,16,0.2389938267617805,-0.1522547545007363,0.202083583246453,0.328210075494031,3.0,0.0,0.0,3.0,0.3949307149278087,-0.0408401607576013,-0.013613386919200434,0.3949307149278087,-0.0408401607576013
EURUSD,2024-04-09,1.08589,1.08851,1.08475,1.08575,26,11,0.2412767407380182,-0.1049830093287459,-0.012892650268446,0.3281677043364558,0.0,0.0,0.0,3.0,1.3259102397033562,0.7160422162108379,0.23868073873694595,1.3259102397033562,0.7160422162108379
EURUSD,2024-04-10,1.08569,1.08665,1.07285,1.07429,10,128,0.0884230305151424,-1.1826580331402117,-1.0500234873674876,0.3936318019736834,2.0,3.0,1.0,4.0,0.3502679317496013,0.45515224500827517,0.06967061056520196,0.6680883700632361,2.0893957447063243
EURUSD,2024-04-11,1.07429,1.07566,1.06989,1.07267,14,44,0.127526086997002,-0.4095728341509238,-0.1507972707555646,0.377064245770569,0.0,5.0,0.0,2.0,0.8049905346633007,-2.469796254395702,-0.011949871989190508,0.9360778519159632,-1.319627372143748
EURUSD,2024-04-12,1.07265,1.07293,1.0622,1.06385,3,105,0.0261035752575244,-0.974222719433186,-0.8203980795226905,0.411279000801217,3.0,1.0,1.0,3.0,0.3585107670125817,-0.0020113166493319623,-0.0022950064082108536,0.3585107670125817,-0.0020113166493319623
EURUSD,2024-04-15,1.06337,1.06652,1.062,1.06234,31,14,0.2962280297544586,-0.1288356827820863,-0.0968618636974773,0.4112497484604778,3.0,3.0,0.0,3.0,0.3476037633521504,1.3429133632498105,0.11326134384083297,0.3100240256689724,0.915407478889202
EURUSD,2024-04-16,1.06238,1.06535,1.0601,1.06146,30,23,0.2795609857113196,-0.2146124738794084,-0.0865980157759023,0.4111868793633743,5.0,0.0,2.0,7.0,1.80821209320828,-1.9360313811690633,-0.1272109515784269,1.80821209320828,-2.0605621939230794
EURUSD,2024-04-17,1.06164,1.06796,1.06059,1.06709,63,10,0.5953053765871767,-0.0989035831355257,0.5133566934177478,0.4111703964352609,2.0,0.0,0.0,4.0,0.1550788771101961,-0.2085224287616926,-0.05213060719042315,0.1550788771101961,-0.2085224287616926
EURUSD,2024-04-18,1.06715,1.069,1.0641,1.06435,18,30,0.1733589467272555,-0.2858079932530569,-0.2623811085601963,0.4000229050347552,3.0,1.0,2.0,5.0,1.095769339916186,-1.8312020212963396,-0.1721130809243404,1.0096007569049297,-1.801838707603589
EURUSD,2024-04-19,1.06431,1.06776,1.06102,1.06526,34,33,0.3241536770301841,-0.3091204630229928,0.0892597081677336,0.3900202997595417,3.0,0.0,0.0,1.0,0.7681176741752911,0.7681176741752911,0.7681176741752911,0.7681176741752911,0.7681176741752911
EURUSD,2024-04-22,1.06556,1.06706,1.06237,1.06513,15,32,0.1407710499643225,-0.2993730995908279,-0.0403543676564578,0.382140886667774,5.0,0.0,0.0,1.0,0.0210927540067357,0.0210927540067357,0.0210927540067357,0.0491191139492986,0.0491191139492986
EURUSD,2024-04-23,1.06519,1.07113,1.0638,1.07019,59,14,0.5576469925553031,-0.1304931514565478,0.4693998253832549,0.4018479371674537,3.0,6.0,4.0,0.0,1.31384083660384,3.712257640475461,0.1667817694065087,1.31384083660384,4.227653102771224
EURUSD,2024-04-24,1.07019,1.07142,1.06776,1.06967,12,24,0.1149328623889276,-0.2270624842317656,-0.0485895027985755,0.4018557140649121,4.0,0.0,3.0,3.0,0.895393340348985,0.3646914992504833,-0.031052026551870032,0.895393340348985,0.3646914992504833
EURUSD,2024-04-25,1.0697,1.074,1.06782,1.07281,43,19,0.4019818640740366,-0.1757502103393571,0.2907357202954048,0.4033948629117136,1.0,3.0,1.0,4.0,1.729810297708549,1.0343565484881299,0.07622632858444015,1.729810297708549,0.9855332904191427
EURUSD,2024-04-26,1.07284,1.0753,1.06737,1.06922,25,55,0.2292979381827585,-0.5098616755527465,-0.3374221691957754,0.4090965563380154,4.0,2.0,0.0,6.0,2.1232455689884326,-0.24503811150047694,0.18722528734862331,2.1232455689884326,-0.24503811150047694
EURUSD,2024-04-29,1.06946,1.07337,1.06898,1.07203,39,5,0.365605071718424,-0.0448824640472795,0.2403081929197876,0.4024444267099569,1.0,1.0,1.0,1.0,0.117740993280681,-0.24316066718399001,-0.005302879352760072,0.117740993280681,-0.24316066718399001
EURUSD,2024-04-30,1.07205,1.07353,1.06628,1.0669,15,58,0.1380532624411312,-0.5382211650576049,-0.480388041602536,0.409401369439428,5.0,2.0,4.0,12.0,5.986851562325248,6.2206976137637495,0.40849902406055927,5.986851562325248,6.2206976137637495
EURUSD,2024-05-01,1.06688,1.07328,1.0649,1.07096,64,20,0.5998800239951974,-0.1855878824235239,0.3824235152969276,0.3965660049247849,3.0,5.0,1.0,3.0,0.9401854496319072,-3.623161117831815,-0.04773134797381952,0.9401854496319072,-3.657566987221646
EURUSD,2024-05-02,1.07114,1.07302,1.0674,1.07233,19,37,0.1755139384207577,-0.3491607072838356,0.1110965886812204,0.3977203403997155,5.0,1.0,0.0,12.0,2.46474908824535,1.2754838191559381,0.08379176536167274,2.46474908824535,1.7813258630041333
EURUSD,2024-05-03,1.07221,1.08124,1.07221,1.07609,90,0,0.842185765848096,0.0,0.3618694099103611,0.4085258729640728,3.0,4.0,1.0,4.0,0.8320280641076674,-2.646450847457996,-0.18024783554887405,0.8066940211375868,-2.0579818669656715
EURUSD,2024-05-06,1.0763,1.07907,1.0755,1.07689,28,8,0.257363188702029,-0.0743287187587228,0.0548174300845366,0.4053174924241685,3.0,0.0,0.0,8.0,0.7392523061776792,1.0028520666821379,0.12535650833526724,0.7392523061776792,1.3089286542172232
EURUSD,2024-05-07,1.07685,1.07874,1.07477,1.07559,19,21,0.1755119097367272,-0.193155964154718,-0.1170079398244916,0.4055698992999847,3.0,0.0,0.0,6.0,1.9052002764401856,2.724217974820471,0.45403632913674513,1.9052002764401856,3.347922464228473
EURUSD,2024-05-08,1.07553,1.07575,1.0733,1.07474,2,22,0.0204550314728447,-0.2073396372021399,-0.0734521584707138,0.3305401029928093,5.0,0.0,1.0,5.0,0.407318918024883,-1.1439778621928385,-0.13688996426950725,0.4685688426706477,-1.4358393943825443
EURUSD,2024-05-09,1.07475,1.07847,1.07236,1.07807,37,24,0.3461270062805253,-0.2223772970458352,0.3089090486159562,0.3354527287709959,3.0,2.0,0.0,1.0,1.643757120725838,4.0713159138211585,0.4954009033967621,1.643757120725838,3.9196941191366124
EURUSD,2024-05-10,1.07805,1.07901,1.07602,1.07694,10,20,0.0890496730207385,-0.1883029544084204,-0.102963684430216,0.2730861325299018,4.0,1.0,1.0,2.0,1.8024718247143343,-3.357018556839518,-0.0779680847575448,1.8024718247143343,-3.357018556839518
EURUSD,2024-05-13,1.07706,1.08068,1.07655,1.07883,36,5,0.3361001244127699,-0.0473511225001402,0.1643362486769585,0.2714906834650907,5.0,0.0,0.0,1.0,1.2876773232806142,1.2876773232806142,1.2876773232806142,1.2876773232806142,1.2876773232806142
EURUSD,2024-05-14,1.07896,1.08257,1.07668,1.08163,36,23,0.3345814488025611,-0.2113145992437011,0.2474605175354204,0.2715044136240445,6.0,2.0,0.0,4.0,3.1187521820604296,17.72445466818483,1.02680403851871,3.1558466614656964,17.83573810640063
EURUSD,2024-05-15,1.08171,1.0886,1.08128,1.08832,69,4,0.6369544517477016,-0.0397518743470921,0.6110695103123762,0.280287705881012,2.0,6.0,0.0,8.0,1.3227240433703151,-8.554719109547463,-0.3595508292916028,1.3227240433703151,-9.065997784754376
EURUSD,2024-05-16,1.08828,1.0895,1.0854,1.08656,12,29,0.112103502775021,-0.2646377770426723,-0.1580475612893689,0.2742216172517897,3.0,1.0,3.0,7.0,0.6134701326125767,-3.4142805624367507,-0.10265968954646021,0.6134701326125767,-3.415058259022054
EURUSD,2024-05-17,1.0866,1.08786,1.08353,1.08674,13,31,0.1159580342352327,-0.2825326707159862,0.0128842260261392,0.2748905865764275,3.0,0.0,0.0,3.0,0.4175429934824559,-0.4567840936594872,-0.1522613645531624,0.403781390841611,-0.44302249101864233
EURUSD,2024-05-20,1.08688,1.08845,1.0853,1.08592,16,16,0.1444501692919042,-0.1453702340644907,-0.0883262181657654,0.2763379419408804,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EURUSD,2024-05-21,1.08593,1.08748,1.08424,1.0855,15,17,0.1427347987439282,-0.1556269741143507,-0.0395973957805892,0.2629075973170512,1.0,0.0,0.0,3.0,0.1043417443419032,0.0253222450658748,0.0084407483552916,0.1690651644551093,-0.11978433049571349
EURUSD,2024-05-22,1.08551,1.08635,1.0817,1.08233,8,38,0.0773829812714716,-0.350987093624183,-0.2929498576705844,0.2740061357063824,3.0,0.0,1.0,2.0,0.3464808113997487,-0.38386757151803325,-0.031970539373838404,0.3464808113997487,-0.38386757151803325
EURUSD,2024-05-23,1.08233,1.0861,1.08045,1.08142,38,19,0.3483226003159896,-0.1736993338445856,-0.0840778690417863,0.2698045934349095,5.0,7.0,3.0,2.0,1.9935458268278357,14.742279724827815,0.46414028367172033,1.9935458268278357,14.95969656801067
EURUSD,2024-05-24,1.08144,1.0858,1.08052,1.0845,44,9,0.4031661488385987,-0.0850717561769522,0.2829560585885544,0.2600948357935068,4.0,1.0,2.0,2.0,1.3240595987239954,1.3504957397117092,-0.10933037128410303,1.3240595987239954,1.3504957397117092
EURUSD,2024-05-27,1.08444,1.08675,1.08404,1.0856,23,4,0.2130131680867576,-0.0368853970713158,0.1069676515067525,0.2571122474697846,3.0,0.0,1.0,1.0,0.0322615538001788,0.06223049788848949,0.014984472044155348,0.0322615538001788,0.06223049788848949
EURUSD,2024-05-28,1.08563,1.0889,1.08542,1.08569,33,2,0.3012075937473986,-0.019343606937911,0.0055267448393973,0.2241688924538228,0.0,1.0,1.0,2.0,0.7645338635452055,1.879884819679989,0.10079026585470661,0.7645338635452055,1.879884819679989
EURUSD,2024-05-29,1.08572,1.08604,1.07991,1.08029,3,58,0.0294735290866775,-0.535128762480206,-0.5001289466897585,0.2480676357070039,5.0,1.0,1.0,3.0,0.7483975964114897,-0.20579555012484674,0.15761883503204435,0.7483975964114897,-0.20579555012484674
EURUSD,2024-05-30,1.08032,1.08451,1.07879,1.08334,42,15,0.3878480450237094,-0.1416247037914721,0.2795468009478694,0.2533908572398679,4.0,3.0,2.0,7.0,0.8873887003292668,-3.150621014578312,-0.15771069558793813,1.215776884517032,-6.81926703816462
EURUSD,2024-05-31,1.08334,1.08823,1.08109,1.0845,49,22,0.4513818376502355,-0.2076910295936514,0.1070762641460714,0.243025438593483,6.0,3.0,1.0,9.0,0.6587306900632828,-4.731475404597917,-0.20339269078019584,0.6587306900632828,-4.731475404597917
EURUSD,2024-06-03,1.08462,1.09045,1.0826,1.09028,58,20,0.5375154431966959,-0.1862403422396702,0.5218417510280097,0.2662324843197295,1.0,2.0,1.0,7.0,1.060119739723487,-1.8660675233608348,-0.17196515542749302,1.060119739723487,-2.179880328751454
EURUSD,2024-06-04,1.09017,1.0916,1.08585,1.08786,14,43,0.1311722025005109,-0.3962684718897145,-0.2118935578854705,0.2703587696318859,3.0,1.0,0.0,5.0,1.2220490253464165,-3.9580894561080853,-0.3960164996175913,1.2220490253464165,-3.9580894561080853
EURUSD,2024-06-05,1.08788,1.08915,1.08541,1.08702,13,25,0.1167408170018848,-0.227047100783172,-0.0790528367099184,0.2705015280141156,4.0,2.0,1.0,8.0,1.742048911218007,4.618213806407991,0.14729674735647708,1.742048911218007,4.867093270276447
EURUSD,2024-06-06,1.087,1.0902,1.08617,1.08891,32,8,0.2943882244710296,-0.0763569457221606,0.1757129714811479,0.2655037404854463,0.0,2.0,0.0,9.0,0.856639657090869,-1.7075873587053132,-0.19140536157129784,0.856639657090869,-1.8430914334314517
EURUSD,2024-06-07,1.08893,1.0902,1.07993,1.08,13,90,0.1166282497497639,-0.8264994076754151,-0.8200710789490493,0.3280146595040437,3.0,3.0,0.0,6.0,1.7418427921654098,1.4458904962956194,-0.14248777577578642,1.7418427921654098,1.3749931260262886
EURUSD,2024-06-10,1.07713,1.07817,1.07325,1.07648,10,39,0.0965528766258624,-0.3602165012579618,-0.0603455478911382,0.326368364941907,2.0,0.0,0.0,2.0,0.2684759945219474,-0.12243758404374994,-0.06121879202187497,0.2684759945219474,-0.12243758404374994
EURUSD,2024-06-11,1.07649,1.07734,1.0719,1.07416,9,46,0.0789603247591726,-0.4263857536995116,-0.2164441843398399,0.3243965019738853,6.0,0.0,1.0,1.0,0.4475786897396183,-0.12535380626616438,0.0805562208683635,0.4475786897396183,-0.3132248967512233
EURUSD,2024-06-12,1.07425,1.08523,1.07343,1.08109,110,8,1.0221084477542464,-0.076332324877805,0.6367232953223346,0.3270726663076057,0.0,4.0,0.0,4.0,1.0474563931505645,-7.9032683120922815,-0.37458509131518924,1.0474563931505645,-7.968010430410816
EURUSD,2024-06-13,1.0812,1.08164,1.07309,1.07388,4,81,0.0406955234924154,-0.7500924898261043,-0.6770255271920083,0.3576668851738423,1.0,3.0,1.0,4.0,0.9293693134207408,-4.445481719536568,-0.29238960797710445,1.1151762618569183,-5.17379649822111
EURUSD,2024-06-14,1.07386,1.0745,1.06673,1.07025,6,71,0.0595980854115037,-0.6639599202875682,-0.3361704505242874,0.3630647502686709,4.0,1.0,1.0,4.0,0.8361618961386188,-3.2565569840690536,-0.2914854043681588,0.8361618961386188,-3.403041707277284
EURUSD,2024-06-17,1.07045,1.0738,1.06862,1.07313,34,18,0.3129524966135911,-0.1709561399411461,0.2503619972908604,0.3697317711283754,3.0,1.0,0.0,0.0,0.2265407912016618,0.6796223736049856,0.2265407912016618,0.2265407912016618,0.6796223736049856
EURUSD,2024-06-18,1.07314,1.07615,1.07098,1.074,30,22,0.2804853048064518,-0.2012784911567866,0.0801386585161379,0.3708351106108888,3.0,2.0,1.0,6.0,2.9074163212844044,4.599213123781494,0.421179625164667,2.9074163212844044,4.317966883467037
EURUSD,2024-06-19,1.07401,1.07534,1.07244,1.0744,13,16,0.1238349736036027,-0.1461811342538569,0.0363125110567045,0.3663694592667325,1.0,0.0,0.0,4.0,0.4259124745956007,-1.022315925667218,-0.2555789814168045,0.4259124745956007,-1.0441900891712277
EURUSD,2024-06-20,1.07441,1.0749,1.06994,1.0704,5,45,0.045606425852317,-0.4160422929794208,-0.3732280972813049,0.3744355832202665,3.0,1.0,2.0,6.0,0.6546126738005821,-3.771035093112763,-0.2782826686762408,0.6546126738005821,-3.950433397389082
EURUSD,2024-06-21,1.07039,1.07206,1.06707,1.0691,17,33,0.1560179000177561,-0.3101673221909761,-0.1205168209717965,0.3669386995184253,5.0,6.0,3.0,2.0,1.195439354661441,-7.861686900446412,-0.2711037773426698,1.404076917733453,-8.767905520517555
EURUSD,2024-06-24,1.06906,1.07465,1.06834,1.07332,56,7,0.5228892672067242,-0.0673488859371627,0.3984809084616535,0.3794842968504313,2.0,0.0,1.0,1.0,0.3642184672998455,-0.8132181810796464,-0.22449985688990043,0.3642184672998455,-0.8132181810796464
EURUSD,2024-06-25,1.07329,1.07442,1.06903,1.07123,11,43,0.1052837536919055,-0.3969104342722053,-0.1919332146950193,0.3806630568345351,1.0,1.0,2.0,1.0,0.1598029406069732,-0.6770659473517562,-0.07348479449492645,0.1598029406069732,-0.6770659473517562
EURUSD,2024-06-26,1.07123,1.0718,1.06658,1.06799,6,46,0.0532098615610262,-0.4340804495766382,-0.3024560551888866,0.370940202611548,4.0,1.0,0.0,2.0,1.3053106599737734,-3.355302837386387,-0.24822717247961337,1.3053106599737734,-3.355302837386387
EURUSD,2024-06-27,1.06795,1.07264,1.06767,1.07048,47,3,0.4391591366637092,-0.0262184559202264,0.2369024767077244,0.3690935518933164,3.0,3.0,3.0,6.0,2.9914605746572147,5.367104657641711,0.48029398064812084,2.9914605746572147,6.097337016700846
EURUSD,2024-06-28,1.0705,1.07248,1.06851,1.07112,20,20,0.1849602989257443,-0.185894441849597,0.0579168612797818,0.3681740655345829,3.0,1.0,4.0,7.0,2.97973699596452,2.890026873041642,0.05983118739608836,2.97973699596452,2.890026873041642
EURUSD,2024-07-01,1.0738,1.07765,1.07195,1.07384,38,19,0.3585397653194178,-0.1722853417768792,0.0037250884708342,0.3432218925358993,3.0,2.0,2.0,6.0,0.998225899917425,-5.307237194355075,-0.3022129367531646,0.998225899917425,-4.659483026108171
EURUSD,2024-07-02,1.07384,1.07472,1.07097,1.07446,9,29,0.0819488936899344,-0.2672651419205774,0.0577367205542785,0.3428836739959998,5.0,3.0,0.0,5.0,1.2971945740023785,2.049097432937517,0.19260976953024034,1.2971945740023785,2.524951211082344
EURUSD,2024-07-03,1.07446,1.08169,1.0736,1.07855,72,9,0.6728961524859064,-0.0800402062431231,0.3806563296911869,0.3568171327300277,4.0,3.0,1.0,13.0,1.8709492310076927,-6.341111095782706,-0.19265059228578998,1.8709492310076927,-5.868151863133704
EURUSD,2024-07-04,1.07855,1.0814,1.07834,1.0811,29,2,0.2642436604700773,-0.0194705855083048,0.2364285383153356,0.35899326702615,4.0,0.0,0.0,3.0,0.2983505153740065,-0.5622780323373902,-0.18742601077913004,0.2983505153740065,-0.5622780323373902
EURUSD,2024-07-05,1.08111,1.08426,1.07968,1.0837,31,14,0.2913672059272401,-0.1322714617384024,0.2395685915401848,0.3123740532208224,3.0,3.0,0.0,5.0,3.2520912440951717,-2.1419035019939265,-0.3122606955894657,3.2520912440951717,-1.772088287629468
EURUSD,2024-07-08,1.08178,1.08451,1.08143,1.08241,27,4,0.252361848065237,-0.032354083085292,0.0582373495535257,0.3119569883941872,3.0,0.0,0.0,2.0,4.695237829750639,-4.738090686335666,-2.369045343167833,4.695237829750639,-4.738090686335666
EURUSD,2024-07-09,1.08244,1.08333,1.0805,1.0814,9,19,0.0822216473892165,-0.1792247145338358,-0.0960792284099028,0.3082380519099446,4.0,0.0,0.0,2.0,0.5520966183137993,0.4143766096950461,0.20718830484752304,0.5520966183137993,0.4143766096950461
EURUSD,2024-07-10,1.08139,1.08305,1.08105,1.08289,17,3,0.1535061356217456,-0.0314410157297558,0.1387103635136106,0.2748493355327402,5.0,0.0,1.0,3.0,0.4229670258556353,-0.06403775188461813,0.08406022210724728,0.6578138902821487,-0.5791082518217008
EURUSD,2024-07-11,1.08289,1.08999,1.0828,1.08659,71,1,0.6556529287370007,-0.0083110934628561,0.3416782868066043,0.2332687006961837,6.0,4.0,1.0,3.0,0.9780647962958192,-8.25313810024128,-0.27763166385701543,0.9780647962958192,-8.647376659874972
EURUSD,2024-07-12,1.08659,1.09114,1.086,1.09054,46,6,0.4187411995324873,-0.0542983093899141,0.3635225798139243,0.2238199142706514,3.0,3.0,1.0,2.0,1.3729616629055457,-4.129086111427595,-0.4243852082875526,1.3729616629055457,-4.2153954406764385
EURUSD,2024-07-15,1.08882,1.09223,1.08829,1.08946,34,5,0.3131830789294957,-0.0486765489245164,0.058779228890009,0.2206642842890877,3.0,1.0,0.0,1.0,0.1450613457630379,0.376961499866854,0.0434194041703891,0.1450613457630379,0.3620098742820703
EURUSD,2024-07-16,1.08946,1.09056,1.08712,1.08977,11,23,0.1009674517650835,-0.2147853064821112,0.0284544636792365,0.2209678278642424,6.0,2.0,0.0,7.0,0.7318805717117216,1.5920166445054496,0.07008180464561484,0.7318805717117216,1.033239381404457
EURUSD,2024-07-17,1.08988,1.09481,1.08949,1.09378,49,4,0.4523433772525508,-0.0357837560098259,0.3578375600983608,0.2293399587101495,0.0,0.0,2.0,6.0,0.7931769598676716,2.131972841453282,0.18797685174356302,0.7931769598676716,2.125573330345817
EURUSD,2024-07-18,1.09378,1.0941,1.0893,1.08975,3,45,0.0292563403975294,-0.4095887655652909,-0.3684470368812721,0.2288295398182355,2.0,2.0,1.0,3.0,1.4142870057574144,4.898699946580948,0.2794596195886397,1.4142870057574144,4.840054568851382
EURUSD,2024-07-19,1.08974,1.0902,1.08753,1.08822,5,22,0.042211903756871,-0.2028006680492432,-0.1394828124139671,0.2298023713564894,3.0,0.0,0.0,3.0,0.4696295078378307,-0.4541159255552071,-0.15137197518506904,0.4696295078378307,-0.4843302619541724
EURUSD,2024-07-22,1.08844,1.0903,1.08727,1.089,19,12,0.1708867737312091,-0.1074932931535146,0.0514497813384195,0.218339185364523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EURUSD,2024-07-23,1.08894,1.08968,1.08436,1.08531,7,46,0.0679559939023236,-0.4205925028008915,-0.3333516998181738,0.2294676405506956,2.0,0.0,2.0,1.0,1.1283206596226734,-2.2582761907236897,-0.29058450519522677,1.1283206596226734,-2.368905356708682
EURUSD,2024-07-24,1.08534,1.08666,1.08253,1.084,13,28,0.1216208745646514,-0.2589050435808114,-0.1234636150883499,0.2174082129626031,3.0,6.0,3.0,5.0,1.2949652701265435,-7.78262728859828,-0.1937516606443957,1.2018062079790537,-8.04089157887926
EURUSD,2024-07-25,1.08393,1.08701,1.08278,1.08449,31,11,0.2841511905750345,-0.1060954120653533,0.0516638528318151,0.2141835692208341,4.0,2.0,4.0,4.0,6.109210057587464,-9.792940339344042,-0.41669963722347764,6.109210057587464,-9.792940339344042
EURUSD,2024-07-26,1.08448,1.08683,1.08418,1.0855,23,3,0.2166937149601515,-0.0276630274417406,0.0940542933018404,0.2142439904561903,0.0,1.0,1.0,4.0,1.125845586387808,2.089496343175183,-0.04590567955173915,1.125845586387808,2.089496343175183
EURUSD,2024-07-29,1.08557,1.087,1.08025,1.08223,14,53,0.1317280322779777,-0.4900651270760975,-0.3076724669988945,0.2300523098805931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EURUSD,2024-07-30,1.08225,1.08358,1.0798,1.08131,13,24,0.1228921228921278,-0.2263802263802117,-0.0868560868560814,0.2322075996647618,4.0,3.0,2.0,8.0,0.9421006154752888,-1.145046689670416,-0.22387404492552582,0.9421006154752888,-1.145046689670416
EURUSD,2024-07-31,1.08128,1.08494,1.08017,1.08268,37,11,0.3384877182598398,-0.1026561112755201,0.1294761763835517,0.2196829168887817,0.0,6.0,1.0,5.0,1.6689259127388396,-3.6491496815058033,-0.045593631066053374,1.6689259127388396,-3.6491496815058033
EURUSD,2024-08-01,1.08269,1.08354,1.07772,1.0791,9,50,0.0785081602305385,-0.4590418309950142,-0.3315815237972072,0.2287627979921048,6.0,2.0,2.0,15.0,3.483552694641374,5.291633884596258,0.30126606128041294,3.483552694641374,7.239299851596103
EURUSD,2024-08-02,1.07909,1.0927,1.07816,1.09098,136,9,1.2612479033259412,-0.0861837288826786,1.1018543402311165,0.3326861355812197,5.0,3.0,0.0,6.0,1.4501463103355383,1.1081967079211503,-0.029950818228171805,1.39145832357956,0.862243468161078
EURUSD,2024-08-05,1.09195,1.1009,1.08923,1.09524,90,27,0.8196345986537857,-0.2490956545629429,0.3012958468794373,0.3374300494798903,2.0,1.0,1.0,7.0,1.761276704400387,-0.8600001486233029,-0.13523069284688044,1.730950385974825,-0.7030834547075133
EURUSD,2024-08-06,1.09526,1.09631,1.09035,1.0929,10,49,0.0958676478644336,-0.4482953819184458,-0.2154739513905299,0.3413991586651765,3.0,0.0,0.0,5.0,1.1481500280306625,-0.9506617197879672,-0.19013234395759343,1.1891151980243235,-0.7233897937617252
EURUSD,2024-08-07,1.09285,1.09366,1.0905,1.09226,8,24,0.0741181314910534,-0.215034085190106,-0.0539872809626289,0.3416498954759527,3.0,0.0,1.0,4.0,1.0125665639315728,0.019259524223474545,0.11642996825697172,1.0541718380713891,-0.9633035177965354
EURUSD,2024-08-08,1.09228,1.09451,1.08812,1.09164,22,42,0.2041601054674787,-0.3808547258944539,-0.0585930347529913,0.3350774897212326,3.0,1.0,1.0,3.0,0.9086320144280908,-3.6902647511984785,-0.27115471811349123,0.9086320144280908,-3.971192626763983
EURUSD,2024-08-09,1.09162,1.09314,1.09087,1.09148,15,8,0.1392425935765161,-0.0687052270936798,-0.0128249757241557,0.3255558767426006,4.0,0.0,0.0,2.0,0.1259841577967344,-0.07428870765260519,-0.037144353826302594,0.1259841577967344,-0.07428870765260519
EURUSD,2024-08-12,1.09183,1.09395,1.09097,1.09317,21,9,0.194169421979603,-0.078766840991737,0.1227297289871039,0.3264025383493041,6.0,0.0,0.0,3.0,0.725424119236716,-0.6926370334381446,-0.23087901114604822,0.725424119236716,-0.6926370334381446
EURUSD,2024-08-13,1.09314,1.09997,1.09134,1.09914,68,18,0.6248056058693207,-0.1646632636258872,0.5488775454196174,0.3479542934008512,5.0,2.0,0.0,3.0,1.1893737158708804,-3.3584208482992706,-0.23693659394145233,1.1893737158708804,-3.461196241503501
EURUSD,2024-08-14,1.09914,1.10264,1.0986,1.10253,35,5,0.3184307731499225,-0.0491293192859858,0.3084229488509202,0.3457198026769397,1.0,3.0,0.0,6.0,2.044216402921402,10.94013520027403,0.5384303978242636,2.044216402921402,10.823859404095328
EURUSD,2024-08-15,1.10111,1.1016,1.0949,1.09717,5,62,0.0445005494455485,-0.5639763511365847,-0.3578207445214424,0.3450764765980729,6.0,3.0,2.0,7.0,1.8415488308573345,0.368729737263487,-0.19070515132589047,1.8535488934694813,0.412773798590518
EURUSD,2024-08-16,1.09719,1.10297,1.09702,1.10253,58,2,0.5268002807170951,-0.0154941259034445,0.4866978372022986,0.3566780839195146,6.0,0.0,3.0,3.0,0.8436301920106872,-1.7111770138364628,-0.21762480122417097,0.8436301920106872,-1.876556973895041
EURUSD,2024-08-19,1.10247,1.10864,1.10215,1.1083,62,3,0.5596524168458107,-0.0290257331265338,0.5288125753988772,0.3713417679770113,5.0,0.0,0.0,1.0,0.8696938911049427,-0.8696938911049427,-0.8696938911049427,0.8076609682171568,-0.8076609682171568
EURUSD,2024-08-20,1.10835,1.11304,1.10716,1.11286,47,12,0.4231515315559239,-0.1073668065141899,0.4069111742680574,0.3637797931050227,4.0,0.0,0.0,4.0,0.1043417443419032,0.0316278184917096,0.0079069546229274,0.1043417443419032,0.0379983856484853
EURUSD,2024-08-21,1.11285,1.11741,1.10992,1.11481,46,29,0.4097587275913303,-0.263287954351429,0.1761243653682153,0.3590775143684455,1.0,1.0,1.0,1.0,0.8473370180676032,-4.042641002203477,-0.5778746690194226,0.8473370180676032,-4.042641002203477
EURUSD,2024-08-22,1.11482,1.11649,1.10976,1.11108,17,51,0.1497999677077968,-0.4538849320966472,-0.3354801672018671,0.3742939879239783,6.0,7.0,3.0,2.0,3.225171754485056,3.0561068181957283,0.29351459305171623,3.225171754485056,3.652357103113993
EURUSD,2024-08-23,1.11112,1.1201,1.11052,1.11913,90,6,0.8081935344517233,-0.05399956800347,0.7208942328461238,0.3973437724319124,2.0,0.0,1.0,0.0,0.994985749702795,1.98997149940559,0.994985749702795,0.994985749702795,1.98997149940559
